Time, Tdelta, x_pos, y_pos, z_pos, x_v, y_v, z_v, phi, theta, psi, phi_v, theta_v, psi_v, w0, w1, w2, w3, pwm0, pwm1, pw2, pwm3
131040,    15.00, -37.95,  4.35, -1.45, -13.14,  1.55, -1.31,  1.27, 10.85,  1.18, 13.65, -7.69,  2.22,   965,   960,   959,   956,  1447,  1345,  1055,  1339
131055,    15.00, -38.15,  4.38, -1.47, -13.20,  1.61, -1.53,  1.46, 11.05,  1.18, 12.71, 13.24,  0.62,   966,   962,   955,   958,  1450,  1347,  1051,  1341
131073,    18.00, -38.39,  4.41, -1.50, -13.30,  1.70, -1.72,  1.49, 11.02,  1.30,  1.68, -1.69,  6.28,   969,   956,   962,   955,  1454,  1339,  1058,  1336
131088,    15.00, -38.59,  4.43, -1.53, -13.35,  1.65, -1.73,  1.54, 10.91,  1.26,  2.97, -7.49, -2.60,   961,   963,   955,   961,  1442,  1348,  1051,  1346
131103,    15.00, -38.79,  4.46, -1.55, -13.48,  1.59, -1.82,  1.60, 10.84,  1.30,  4.37, -4.43,  2.84,   966,   959,   959,   957,  1449,  1343,  1055,  1339
131118,    15.00, -38.99,  4.48, -1.58, -13.41,  1.60, -1.79,  1.59, 10.73,  1.27, -1.13, -7.12, -1.76,   962,   962,   955,   961,  1442,  1346,  1051,  1345
131133,    15.00, -39.19,  4.50, -1.61, -13.39,  1.64, -1.69,  1.67, 10.92,  1.26,  5.36, 12.58, -1.18,   965,   962,   954,   960,  1447,  1347,  1049,  1344
131148,    15.00, -39.39,  4.53, -1.63, -13.27,  1.69, -1.74,  1.68, 10.91,  1.14,  0.81, -0.71, -8.07,   958,   967,   950,   966,  1436,  1354,  1045,  1352
131163,    15.00, -39.59,  4.56, -1.66, -13.36,  1.83, -1.81,  1.53, 10.93,  1.14, -9.83,  1.21,  0.35,   965,   959,   956,   961,  1447,  1343,  1052,  1345
131181,    18.00, -39.83,  4.59, -1.70, -13.40,  1.69, -1.95,  1.76, 10.76,  1.13, 12.89, -9.47, -0.62,   962,   963,   957,   958,  1443,  1348,  1052,  1342
131196,    15.00, -40.04,  4.61, -1.72, -13.56,  1.57, -1.94,  1.86, 10.64,  1.10,  6.12, -8.13, -2.08,   961,   963,   955,   960,  1442,  1348,  1051,  1344
131211,    15.00, -40.24,  4.64, -1.75, -13.57,  1.66, -1.90,  1.62, 10.44,  0.97, -15.63, -13.43, -8.49,   955,   965,   950,   967,  1432,  1351,  1046,  1354
131226,    15.00, -40.45,  4.66, -1.78, -13.67,  1.75, -2.00,  1.51, 10.52,  1.00, -7.62,  5.77,  1.63,   965,   958,   956,   959,  1448,  1341,  1052,  1342
131241,    15.00, -40.65,  4.69, -1.81, -13.71,  1.69, -1.95,  1.41, 10.38,  1.00, -6.72, -9.27,  0.45,   962,   959,   957,   959,  1443,  1342,  1053,  1343
131256,    15.00, -40.86,  4.71, -1.84, -13.79,  1.64, -2.00,  1.54, 10.45,  1.08,  8.90,  4.19,  5.22,   968,   957,   959,   954,  1452,  1340,  1055,  1335
131307,    51.00, -41.57,  4.79, -1.95, -13.89,  1.52, -2.03,  1.72, 10.61,  1.31,  3.48,  3.25,  4.43,   967,   957,   959,   955,  1451,  1340,  1055,  1337
131322,    15.00, -41.78,  4.81, -1.98, -14.00,  1.51, -2.06,  1.90, 10.75,  1.43, 12.12,  9.37,  7.97,   971,   956,   961,   951,  1457,  1338,  1058,  1332
131337,    15.00, -41.99,  4.83, -2.01, -13.99,  1.48, -1.94,  2.05, 10.85,  1.37,  9.91,  6.46, -3.58,   962,   965,   953,   961,  1443,  1351,  1048,  1346
131353,    16.00, -42.21,  4.86, -2.04, -14.14,  1.62, -1.98,  1.81, 10.93,  1.31, -15.13,  5.02, -4.18,   961,   962,   952,   965,  1442,  1347,  1048,  1351
131379,    26.00, -42.58,  4.90, -2.09, -14.19,  1.71, -2.00,  1.67, 10.95,  1.24, -5.35,  0.84, -2.70,   962,   962,   954,   962,  1443,  1347,  1049,  1347
131394,    15.00, -42.80,  4.93, -2.12, -14.25,  1.63, -2.01,  1.65, 10.74,  1.17, -0.88, -13.89, -4.07,   959,   964,   954,   963,  1438,  1349,  1050,  1348
131412,    18.00, -43.05,  4.96, -2.16, -14.29,  1.64, -2.14,  1.68, 10.52,  1.17,  1.28, -12.34, -0.09,   962,   960,   957,   959,  1443,  1345,  1053,  1342
131427,    15.00, -43.27,  4.98, -2.19, -14.22,  1.73, -2.18,  1.71, 10.47,  1.25,  2.13, -3.67,  4.84,   967,   957,   960,   955,  1450,  1339,  1056,  1337
131442,    15.00, -43.48,  5.01, -2.22, -14.26,  1.79, -2.11,  1.79, 10.33,  1.18,  5.23, -8.97, -4.07,   959,   964,   953,   961,  1438,  1349,  1049,  1346
131457,    15.00, -43.70,  5.04, -2.25, -14.36,  1.83, -2.16,  1.73, 10.35,  1.16, -3.69,  1.33, -1.67,   962,   961,   954,   961,  1443,  1345,  1050,  1345
131472,    15.00, -43.91,  5.07, -2.29, -14.36,  1.86, -2.06,  1.58, 10.35,  1.17, -9.93, -0.21,  0.41,   963,   958,   956,   960,  1445,  1342,  1052,  1343
131487,    15.00, -44.13,  5.09, -2.32, -14.45,  1.82, -2.10,  1.77, 10.45,  1.29, 12.25,  6.54,  8.58,   971,   955,   962,   951,  1456,  1337,  1058,  1331
131502,    15.00, -44.34,  5.12, -2.35, -14.49,  1.65, -2.08,  1.94, 10.47,  1.24, 11.59,  1.59, -3.51,   961,   964,   953,   960,  1441,  1350,  1048,  1344
131519,    17.00, -44.59,  5.15, -2.39, -14.55,  1.78, -2.25,  1.73, 10.42,  1.20, -12.58, -2.94, -2.20,   961,   960,   954,   962,  1442,  1344,  1050,  1347
131535,    16.00, -44.82,  5.18, -2.42, -14.53,  1.74, -2.22,  1.69, 10.21,  1.27, -2.50, -13.21,  4.38,   965,   956,   961,   955,  1447,  1338,  1057,  1337
131550,    15.00, -45.04,  5.20, -2.45, -14.48,  1.61, -2.13,  1.82, 10.17,  1.29,  8.77, -2.68,  0.71,   963,   960,   956,   957,  1445,  1344,  1052,  1340
131565,    15.00, -45.26,  5.22, -2.49, -14.54,  1.59, -2.17,  1.85, 10.07,  1.31,  2.12, -6.81,  1.48,   963,   959,   957,   957,  1444,  1342,  1053,  1340
131579,    14.00, -45.46,  5.25, -2.52, -14.54,  1.60, -2.21,  1.95, 10.36,  1.31,  7.37, 20.66,  0.18,   966,   961,   953,   958,  1449,  1345,  1049,  1341
131594,    15.00, -45.68,  5.27, -2.55, -14.52,  1.64, -2.23,  1.96, 10.01,  1.30,  0.65, -23.05, -0.68,   959,   960,   958,   959,  1439,  1344,  1053,  1342
131612,    18.00, -45.94,  5.30, -2.59, -14.60,  1.76, -2.29,  1.69, 10.02,  1.26, -14.96,  0.44, -2.16,   961,   959,   953,   962,  1441,  1343,  1049,  1346
131628,    16.00, -46.18,  5.33, -2.63, -14.53,  1.68, -2.33,  1.88, 10.13,  1.41, 11.78,  6.86,  9.01,   971,   954,   962,   950,  1456,  1336,  1058,  1330
131643,    15.00, -46.39,  5.35, -2.66, -14.45,  1.56, -2.29,  2.06, 10.00,  1.40, 11.86, -8.31, -0.08,   961,   961,   956,   957,  1442,  1346,  1052,  1340
131657,    14.00, -46.60,  5.38, -2.70, -14.54,  1.64, -2.38,  2.18, 10.12,  1.37,  8.86,  8.20, -2.64,   962,   963,   952,   959,  1442,  1348,  1048,  1343
131672,    15.00, -46.82,  5.40, -2.73, -14.61,  1.74, -2.37,  2.02, 10.19,  1.27, -10.86,  4.66, -6.68,   958,   964,   950,   965,  1437,  1350,  1045,  1351
131687,    15.00, -47.04,  5.43, -2.77, -14.71,  1.84, -2.58,  1.92, 10.18,  1.30, -6.68, -0.71,  1.90,   964,   958,   957,   958,  1446,  1341,  1053,  1341
131702,    15.00, -47.26,  5.46, -2.81, -14.78,  1.75, -2.64,  1.90,  9.97,  1.30, -1.57, -13.81,  0.01,   961,   959,   957,   958,  1441,  1343,  1053,  1342
131762,    60.00, -48.14,  5.56, -2.97, -14.62,  1.74, -2.61,  2.06, 10.02,  0.82,  2.64,  0.77, -7.97,   956,   966,   949,   964,  1434,  1353,  1044,  1350
131778,    16.00, -48.37,  5.59, -3.01, -14.69,  1.85, -2.69,  1.98, 10.20,  0.86, -4.90, 11.41,  2.82,   966,   957,   956,   957,  1450,  1340,  1052,  1340
131793,    15.00, -48.59,  5.62, -3.05, -14.63,  1.85, -2.74,  1.95, 10.22,  0.93, -2.00,  1.33,  4.55,   967,   956,   959,   955,  1450,  1338,  1055,  1337
